ID_Uzorka;GPS_LAT;GPS_LONG
10371;18.480447;77.390325
10372;18.419017;77.419764
10373;18.417485;77.458409
10374;18.507829;77.498096
10375;18.465885;77.496216
10376;18.370479;77.544854
10377;18.51932;77.388901
10378;18.460163;77.444798
10379;18.478798;77.439871
10380;18.48705;77.505678
10381;18.426974;77.405058
10382;18.453684;77.42569
10383;18.477963;77.451233
10384;18.4764;77.484793
10385;18.493661;77.429319
10386;18.447053;77.461411
10387;18.395099;77.517221
10388;18.452724;77.483389
10389;18.382924;77.438607
10390;18.516135;77.431756
10391;18.413106;77.385696
10392;18.390066;77.445325
10393;18.376958;77.495386
10394;18.379498;77.527363
10395;18.51271;77.457588
10396;18.465649;77.413077
10397;18.413997;77.424383
10398;18.433178;77.343885
10399;18.463456;77.434225
10400;18.488585;77.480194
10401;18.348343;77.445363
10402;18.484201;77.432357
10403;18.354118;77.369115
10404;18.384163;77.389238
10405;18.47188;77.444521
10406;18.427783;77.532702
10407;18.442312;77.441573
10408;18.48572;77.477413
10409;18.486142;77.44913
10410;18.456969;77.491002
10411;18.448048;77.496578
10412;18.475757;77.471168
10413;18.386219;77.503724
10414;18.40578;77.360176
10415;18.405978;77.460136
10416;18.476142;77.515384
10417;18.461965;77.475369
10418;18.541775;77.338645
10419;18.355097;77.415945
10420;18.404808;77.535599
10421;18.474786;77.464754
10422;18.502415;77.418839
10423;18.444779;77.467109
10424;18.38281;77.466433
10425;18.455185;77.490679
10426;18.473258;77.438577
10427;18.434247;77.555166
10428;18.49347;77.424269
10429;18.434333;77.541542
10430;18.474746;77.478908
10431;18.43951;77.392335
10432;18.382696;77.543023
10433;18.436326;77.445421
10434;18.430454;77.521746
10435;18.407632;77.419493
10436;18.471759;77.415032
10437;18.471826;77.443556
10438;18.423625;77.508429
10439;18.363808;77.488268
10440;18.437553;77.45042
10441;18.463449;77.45629
10442;18.444554;77.440756
10443;18.307889;77.400855
10444;18.469333;77.488123
10445;18.484916;77.452387
10446;18.493846;77.403574
10447;18.427327;77.510109
10448;18.483114;77.41139
10449;18.467831;77.476209
10450;18.457666;77.390815
10451;18.436731;77.412513
10452;18.449805;77.434791
10453;18.476942;77.465851
10454;18.460016;77.462314
10455;18.416467;77.407582
10456;18.368671;77.470037
10457;18.442628;77.515744
10458;18.421667;77.546927
10459;18.460152;77.390358
10460;18.416515;77.356653
10461;18.476708;77.46807
10462;18.4362;77.43097
10463;18.367158;77.503798
10464;18.524501;77.431194
10465;18.446704;77.481542
10466;18.441353;77.447408
10467;18.43736;77.492319
10468;18.486541;77.453236
10469;18.456392;77.378212
10470;18.327951;77.499997
10471;18.462452;77.386322
10472;18.552947;77.502858
10473;18.45807;77.464954
10474;18.546782;77.448047
10475;18.506315;77.498053
10476;18.46363;77.531896
10477;18.405038;77.536964
10478;18.463746;77.557449
10479;18.433651;77.474835
10480;18.452794;77.444132
10481;18.41316;77.466709
10482;18.517826;77.383178
10483;18.516075;77.476253
10484;18.457407;77.565157
10485;18.445143;77.399802
10486;18.511389;77.446371
10487;18.474514;77.466217
10488;18.389038;77.465822
10489;18.477735;77.466005
10490;18.457654;77.499657
10491;18.451556;77.483557
10492;18.43539;77.470456
10493;18.455167;77.500508
10494;18.438075;77.469713
10495;18.438202;77.471057
10496;18.450493;77.485107
10497;18.438793;77.448992
10498;18.418825;77.547987
10499;18.527794;77.531412
10500;18.427839;77.43973
10501;18.421235;77.487633
10502;18.514935;77.470327
10503;18.477623;77.479291
10504;18.498312;77.403697
10505;18.408902;77.448484
10506;18.519447;77.451635
10507;18.51685;77.466357
10508;18.379414;77.425169
10509;18.468893;77.510169
10510;18.38417;77.438852
10511;18.484373;77.444184
10512;18.501698;77.438655
10513;18.463352;77.501774
10514;18.524299;77.416251
10515;18.37917;77.43793
10516;18.5304;77.304745
10517;18.441015;77.428706
10518;18.480205;77.436774
10519;18.464;77.486547
10520;18.384921;77.454738
10521;18.453619;77.369588
10522;18.467544;77.42874
10523;18.452968;77.468633
10524;18.525342;77.461427
10525;18.518915;77.364964
10526;18.458091;77.487834
10527;18.419927;77.537103
10528;18.441049;77.490964
10529;18.436372;77.503474
10530;18.421167;77.366371
10531;18.451762;77.489119
10532;18.448482;77.454029
10533;18.454489;77.459145
10534;18.558525;77.482685
10535;18.436729;77.396125
10536;18.479206;77.522996
10537;18.409921;77.437351
10538;18.429476;77.471329
10539;18.391383;77.458699
10540;18.534372;77.472509
10541;18.415936;77.43525
10542;18.44132;77.495896
10543;18.398105;77.414021
10544;18.464248;77.377532
10545;18.40788;77.407574
10546;18.555799;77.416394
10547;18.460752;77.458742
10548;18.463006;77.454186
10549;18.466751;77.453052
10550;18.484646;77.558476
10551;18.531564;77.356085
10552;18.488308;77.484713
10553;18.445939;77.417292
10554;18.4412;77.448535
10555;18.44145;77.458485
10556;18.352786;77.463553
10557;18.480358;77.491955
10558;18.410595;77.490744
10559;18.368549;77.442687
10560;18.453652;77.484687
10561;18.489424;77.510627
10562;18.465327;77.422953
10563;18.507064;77.390356
10564;18.433599;77.453833
10565;18.541978;77.463984
10566;18.48417;77.402891
10567;18.505167;77.508493
10568;18.406629;77.454977
10569;18.433412;77.437858
10570;18.445802;77.397512
10571;18.438091;77.473247
10572;18.540373;77.404859
10573;18.45113;77.444025
10574;18.417845;77.422226
10575;18.44102;77.476656
10576;18.396098;77.452839
10577;18.467687;77.415454
10578;18.414535;77.516698
10579;18.419605;77.415361
10580;18.454227;77.485438
10581;18.441657;77.389151
10582;18.435159;77.488736
10583;18.451392;77.443332
10584;18.434001;77.418768
10585;18.367532;77.439438
10586;18.453463;77.531273
10587;18.344338;77.425602
10588;18.4161;77.41699
10589;18.536873;77.411926
10590;18.433694;77.505837
10591;18.405907;77.440245
10592;18.453685;77.49768
10593;18.498574;77.450591
10594;18.558792;77.424347
10595;18.482797;77.460302
10596;18.399333;77.408808
10597;18.55977;77.486489
10598;18.462888;77.404004
10599;18.437299;77.444627
10600;18.429541;77.577529
10601;18.520963;77.427656
10602;18.479446;77.484582
10603;18.466983;77.621655
10604;18.42174;77.367429
10605;18.47195;77.467516
10606;18.483628;77.425161
10607;18.420193;77.470702
10608;18.425307;77.445423
10609;18.426901;77.394696
10610;18.470075;77.517966
10611;18.433684;77.410036
10612;18.435539;77.482377
10613;18.542908;77.473882
10614;18.503792;77.457625
10615;18.431447;77.325955
10616;18.403984;77.396233
10617;18.429518;77.380989
10618;18.444674;77.413274
10619;18.471597;77.372423
10620;18.446911;77.484248
10621;18.458912;77.413377
10622;18.433393;77.468987
10623;18.432923;77.476116
10624;18.489304;77.447204
10625;18.383614;77.459828
10626;18.413186;77.49313
10627;18.469776;77.389813
10628;18.475487;77.463415
10629;18.440045;77.54511
10630;18.375002;77.412928
10631;18.396289;77.454123
10632;18.4344;77.53429
10633;18.531657;77.394187
10634;18.531463;77.481857
10635;18.360038;77.433093
10636;18.495123;77.437157
10637;18.459933;77.497004
10638;18.555583;77.385042
10639;18.484427;77.539964
10640;18.44823;77.430908
10641;18.398328;77.472379
10642;18.41902;77.508648
10643;18.445884;77.450271
10644;18.450354;77.445659
10645;18.350074;77.548662
10646;18.450551;77.482425
10647;18.417498;77.457576
10648;18.432695;77.433454
10649;18.461577;77.387173
10650;18.412237;77.511523
10651;18.47893;77.370071
10652;18.417125;77.471914
10653;18.429086;77.369699
10654;18.396019;77.528412
10655;18.472522;77.511654
10656;18.364571;77.394431
10657;18.385441;77.425198
10658;18.498519;77.557758
10659;18.448616;77.399444
10660;18.390652;77.455255
10661;18.52716;77.550882
10662;18.473897;77.541164
10663;18.421224;77.400928
10664;18.437529;77.400016
10665;18.452549;77.465788
10666;18.451337;77.405
10667;18.446598;77.479826
10668;18.51924;77.356387
10669;18.477493;77.383838
10670;18.452608;77.409915
10671;18.481346;77.281095
10672;18.468815;77.440935
10673;18.415042;77.398828
10674;18.41699;77.417893
10675;18.45544;77.37084
10676;18.419757;77.425423
10677;18.394884;77.438179
10678;18.475195;77.36691
10679;18.507801;77.499038
10680;18.443523;77.424491
10681;18.486049;77.525451
10682;18.39648;77.44643
10683;18.373135;77.520596
10684;18.463974;77.40125
10685;18.450892;77.381977
10686;18.489335;77.485633
10687;18.457194;77.421281
10688;18.44032;77.404218
10689;18.53509;77.416961
10690;18.433217;77.452851
10691;18.412406;77.426642
10692;18.404004;77.350041
10693;18.353863;77.381084
10694;18.362349;77.51926
10695;18.475112;77.366871
10696;18.515585;77.483335
10697;18.391574;77.485613
10698;18.461892;77.418212
10699;18.427828;77.523273
10700;18.41452;77.390656
10701;18.439379;77.544446
10702;18.4833;77.461069
10703;18.499669;77.466256
10704;18.485625;77.435071
10705;18.385802;77.383966
10706;18.45878;77.562373
10707;18.470306;77.396012
10708;18.436526;77.445305
10709;18.42557;77.552992
10710;18.463525;77.392098
10711;18.369201;77.445013
10712;18.44348;77.49834
10713;18.422631;77.402511
10714;18.494949;77.462977
10715;18.459497;77.404763
10716;18.498577;77.40828
10717;18.438289;77.470308
10718;18.544503;77.48922
10719;18.414108;77.465059
10720;18.476164;77.494863
10721;18.411475;77.454234
10722;18.456624;77.575511
10723;18.389484;77.514981
10724;18.384398;77.462157
10725;18.377534;77.450065
10726;18.474014;77.464459
10727;18.390408;77.366277
10728;18.475103;77.430224
10729;18.447507;77.410763
10730;18.465653;77.430248
10731;18.38732;77.454821
10732;18.389081;77.529903
10733;18.51245;77.492816
10734;18.410923;77.347763
10735;18.469995;77.406147
10736;18.460412;77.367608
10737;18.468401;77.461671
10738;18.502951;77.508329
10739;18.362204;77.449397
10740;18.531031;77.448536
10741;18.49282;77.414454
10742;18.491849;77.417696
10743;18.515467;77.473487
10744;18.492229;77.422084
10745;18.393638;77.369457
10746;18.489445;77.466466
10747;18.506305;77.450737
10748;18.460122;77.491354
10749;18.46748;77.507423
10750;18.438581;77.475849
10751;18.40791;77.469779
10752;18.439685;77.480497
10753;18.459509;77.477434
10754;18.443233;77.406405
10755;18.383896;77.519634
10756;18.383268;77.396057
10757;18.414626;77.435911
10758;18.397181;77.46285
10759;18.45731;77.423007
10760;18.452254;77.466727
10761;18.462613;77.449457
10762;18.414316;77.417277
10763;18.499796;77.377796
10764;18.435854;77.387564
10765;18.47258;77.506899
10766;18.458669;77.521881
10767;18.420506;77.505664
10768;18.503632;77.387149
10769;18.384617;77.453114
10770;18.441731;77.406358
10771;18.423224;77.407526
10772;18.414579;77.451933
10773;18.465936;77.444984
10774;18.420685;77.495143
10775;18.459976;77.401476
10776;18.456699;77.49608
10777;18.394933;77.448973
10778;18.463001;77.391412
10779;18.469399;77.476308
10780;18.508889;77.44984
10781;18.447019;77.319906
10782;18.477959;77.452703
10783;18.40062;77.48274
10784;18.475438;77.389566
10785;18.478261;77.419923
10786;18.467026;77.474935
10787;18.329396;77.442712
10788;18.426132;77.424571
10789;18.448448;77.394785
10790;18.476776;77.531543
10791;18.450788;77.468265
10792;18.500171;77.557427
10793;18.454121;77.483371
10794;18.283882;77.498168
10795;18.457439;77.457796
10796;18.482827;77.469093
10797;18.505673;77.507187
10798;18.500913;77.457769
10799;18.438422;77.424518
10800;18.41185;77.413473
10801;18.462744;77.456665
10802;18.39497;77.454193
10803;18.404483;77.440008
10804;18.444286;77.553986
10805;18.511064;77.400643
10806;18.462706;77.442187
10807;18.348949;77.468471
10808;18.444561;77.552412
10809;18.382428;77.44256
10810;18.477853;77.47765
10811;18.394625;77.33024
10812;18.405085;77.474157
10813;18.372026;77.408397
10814;18.413994;77.327984
10815;18.435;77.472934
10816;18.45019;77.544157
10817;18.415121;77.383338
10818;18.418517;77.437492
10819;18.433323;77.365523
10820;18.453308;77.467587
10821;18.491025;77.432658
10822;18.437176;77.432409
10823;18.452605;77.518463
10824;18.407226;77.386809
10825;18.506618;77.405391
10826;18.503664;77.483831
10827;18.340729;77.450258
10828;18.518913;77.475159
10829;18.450231;77.434534
10830;18.499966;77.481235
10831;18.470827;77.435463
10832;18.469539;77.377845
10833;18.462554;77.435426
10834;18.402319;77.402806
10835;18.416834;77.501027
10836;18.384913;77.523421
10837;18.367093;77.478637
10838;18.42629;77.373347
10839;18.445122;77.393364
10840;18.414199;77.409143
10841;18.437877;77.472269
10842;18.387934;77.452775
10843;18.482992;77.404021
10844;18.525461;77.382633
10845;18.485579;77.41286
10846;18.363218;77.484651
10847;18.377181;77.436013
10848;18.475846;77.529849
10849;18.441411;77.417439
10850;18.495202;77.490809
10851;18.442277;77.385351
10852;18.434277;77.470726
10853;18.491173;77.425438
10854;18.487788;77.507284
10855;18.384175;77.527324
10856;18.533889;77.50009
10857;18.513213;77.430964
10858;18.445817;77.435638
10859;18.455087;77.484368
10860;18.479389;77.3809
10861;18.383863;77.524672
10862;18.452377;77.510284
10863;18.471617;77.393848
10864;18.445147;77.491946
10865;18.43004;77.427663
10866;18.491418;77.468788
10867;18.456222;77.482868
10868;18.468488;77.492482
10869;18.434168;77.431285
10870;18.513174;77.526869
10871;18.468288;77.435475
10872;18.472406;77.413799
10873;18.473115;77.502531
10874;18.45583;77.388993
10875;18.548564;77.504653
10876;18.378762;77.434028
10877;18.444953;77.522241
10878;18.422159;77.482121
10879;18.427816;77.432647
10880;18.468872;77.391146
10881;18.438088;77.442817
10882;18.478452;77.434036
10883;18.419257;77.501576
10884;18.526023;77.434806
10885;18.417937;77.48995
10886;18.478421;77.502287
10887;18.436974;77.527657
10888;18.454611;77.471006
10889;18.390725;77.449524
10890;18.318558;77.39473
10891;18.385847;77.461264
10892;18.388696;77.481077
10893;18.433659;77.501077
10894;18.400575;77.401231
10895;18.44044;77.426078
10896;18.404286;77.505991
10897;18.522199;77.40092
10898;18.44404;77.480666
10899;18.448541;77.426883
10900;18.444393;77.463729
10901;18.429361;77.473022
10902;18.436382;77.383395
10903;18.509254;77.483331
10904;18.346338;77.473807
10905;18.424065;77.533597
10906;18.396431;77.394883
10907;18.447559;77.507048
10908;18.533061;77.517935
10909;18.419548;77.406389
10910;18.393687;77.48975
10911;18.420452;77.462772
10912;18.434827;77.45969
10913;18.373009;77.470191
10914;18.522631;77.554828
10915;18.432861;77.459243
10916;18.487508;77.473616
10917;18.464216;77.477759
10918;18.370341;77.484349
10919;18.350125;77.448523
10920;18.470832;77.536692
10921;18.41481;77.533599
10922;18.476597;77.431826
10923;18.515598;77.405956
10924;18.431608;77.413648
10925;18.394714;77.455398
10926;18.4852;77.41243
10927;18.40727;77.364647
10928;18.370392;77.415427
10929;18.350368;77.436251
10930;18.401242;77.473032
10931;18.36986;77.489458
10932;18.427061;77.416193
10933;18.423788;77.378288
10934;18.494703;77.474819
10935;18.421257;77.429525
10936;18.604035;77.466607
10937;18.410654;77.463254
10938;18.482818;77.406998
10939;18.446366;77.382763
10940;18.427665;77.453537
10941;18.447505;77.473679
10942;18.419926;77.543868
10943;18.480427;77.420775
10944;18.465828;77.382545
10945;18.475721;77.477566
10946;18.471411;77.501066
10947;18.379692;77.352953
10948;18.401854;77.510593
10949;18.46405;77.344707
10950;18.401552;77.473036
10951;18.46874;77.485605
10952;18.483256;77.364053
10953;18.390489;77.432171
10954;18.517205;77.470389
10955;18.367962;77.467215
10956;18.427244;77.444616
10957;18.470713;77.504077
10958;18.425742;77.458129
10959;18.467629;77.484425
10960;18.438508;77.44603
10961;18.423212;77.394849
10962;18.458748;77.404265
10963;18.398101;77.45348
10964;18.524663;77.379169
10965;18.410757;77.587869
10966;18.467224;77.397276
10967;18.515106;77.438124
10968;18.495338;77.445002
10969;18.497857;77.439998
10970;18.451902;77.451331
10971;18.439914;77.525329
10972;18.351426;77.476347
10973;18.505135;77.465142
10974;18.453455;77.385911
10975;18.415339;77.444202
10976;18.450477;77.59148
10977;18.443932;77.331078
10978;18.439048;77.509333
10979;18.490059;77.432255
10980;18.447724;77.421657
10981;18.518368;77.352425
10982;18.449449;77.421025
10983;18.419523;77.430516
10984;18.454627;77.519023
10985;18.42885;77.414137
10986;18.530978;77.497914
10987;18.53306;77.484506
10988;18.483641;77.483097
10989;18.421289;77.516968
10990;18.449639;77.409332
10991;18.492998;77.305801
10992;18.466522;77.44144
10993;18.473286;77.483172
10994;18.460421;77.367042
10995;18.467274;77.539957
10996;18.398074;77.410157
10997;18.524158;77.469299
10998;18.388842;77.398493
10999;18.40681;77.47244
11000;18.287875;77.509069
11001;18.429411;77.48116
11002;18.403301;77.442593
11003;18.39986;77.371738
11004;18.423215;77.432663
11005;18.37897;77.489494
11006;18.388538;77.40382
11007;18.40207;77.481805
11008;18.460791;77.509885
11009;18.404463;77.430057
11010;18.370304;77.451707
11011;18.369469;77.499957
11012;18.415844;77.376171
11013;18.416543;77.375521
11014;18.442841;77.460627
11015;18.490966;77.458956
11016;18.447399;77.42029
11017;18.446096;77.406823
11018;18.404206;77.45502
11019;18.423238;77.495376
11020;18.471065;77.491523
11021;18.388275;77.425013
11022;18.424565;77.460395
11023;18.453065;77.409703
11024;18.496026;77.514518
11025;18.463364;77.495152
11026;18.30109;77.473778
11027;18.420227;77.414737
11028;18.337904;77.436894
11029;18.472204;77.345172
11030;18.46457;77.480846
11031;18.464231;77.477821
11032;18.419557;77.353669
11033;18.493381;77.447784
11034;18.363424;77.418312
11035;18.477572;77.465701
11036;18.396819;77.511484
11037;18.39442;77.437669
11038;18.458454;77.48743
11039;18.453778;77.489959
11040;18.419504;77.54724
11041;18.431083;77.493988
11042;18.450621;77.506731
11043;18.403598;77.436132
11044;18.434136;77.435593
11045;18.463718;77.446114
11046;18.367163;77.460413
11047;18.407194;77.492891
11048;18.527267;77.473124
11049;18.486583;77.398165
11050;18.415107;77.493967
11051;18.425643;77.397207
11052;18.351874;77.460545
11053;18.395394;77.454797
11054;18.473882;77.461432
11055;18.401462;77.501925
11056;18.446656;77.481127
11057;18.514365;77.490607
11058;18.4941;77.465872
11059;18.420931;77.375481
11060;18.493561;77.415539
11061;18.421425;77.521123
11062;18.481098;77.445945
11063;18.460952;77.449838
11064;18.368412;77.332841
11065;18.458315;77.3852
11066;18.397112;77.439295
11067;18.382521;77.431868
11068;18.490915;77.386782
11069;18.47897;77.515259
11070;18.420811;77.412734
11071;18.445968;77.489099
11072;18.441478;77.481654
11073;18.437938;77.456528
11074;18.476073;77.500537
11075;18.4101;77.492612
11076;18.43409;77.484789
11077;18.371714;77.489615
11078;18.474887;77.525353
11079;18.446563;77.462332
11080;18.428551;77.465061
11081;18.525772;77.414111
11082;18.52361;77.517211
11083;18.434975;77.517102
11084;18.367221;77.516936
11085;18.447295;77.462483
11086;18.41756;77.446752
11087;18.55068;77.469673
11088;18.467867;77.480745
11089;18.447565;77.411871
11090;18.504798;77.410123
11091;18.452794;77.489025
11092;18.463958;77.398013
11093;18.476216;77.492685
11094;18.448877;77.464192
11095;18.429473;77.467808
11096;18.495255;77.431629
11097;18.417068;77.425066
11098;18.379709;77.616593
11099;18.403695;77.503005
11100;18.477106;77.398543
11101;18.488356;77.475325
11102;18.504791;77.475157
11103;18.453914;77.529998
11104;18.414112;77.449533
11105;18.416207;77.435751
11106;18.456304;77.490205
11107;18.477079;77.40636
11108;18.468492;77.377554
11109;18.52968;77.450858
11110;18.446357;77.37493
11111;18.523952;77.411029
11112;18.45818;77.456447
11113;18.450706;77.438633
11114;18.440693;77.392606
11115;18.454594;77.492961
11116;18.354452;77.51213
11117;18.462898;77.446767
11118;18.494223;77.386815
11119;18.488286;77.408816
11120;18.382785;77.588403
11121;18.535352;77.34909
11122;18.352507;77.531058
11123;18.347363;77.426981
11124;18.411419;77.480715
11125;18.380325;77.394807
11126;18.498642;77.497623
11127;18.435635;77.374017
11128;18.452816;77.495035
11129;18.402994;77.494218
11130;18.469;77.447334
11131;18.463418;77.394343
11132;18.428012;77.490315
11133;18.361074;77.431924
11134;18.472728;77.416299
11135;18.563494;77.450728
11136;18.420087;77.462155
11137;18.460497;77.482562
11138;18.392461;77.504213
11139;18.454146;77.461042
11140;18.404696;77.505888
11141;18.449967;77.434979
11142;18.39329;77.461413
11143;18.485277;77.390097
11144;18.48606;77.485996
11145;18.402338;77.502319
11146;18.394425;77.407127
11147;18.47289;77.406568
11148;18.511402;77.347798
11149;18.478679;77.440942
11150;18.438267;77.456525
11151;18.522472;77.335003
11152;18.466831;77.419303
11153;18.436894;77.423196
11154;18.456094;77.459595
11155;18.47022;77.488433
11156;18.42632;77.429849
11157;18.542379;77.402375
11158;18.411382;77.431428
11159;18.411585;77.439278
11160;18.373733;77.527303
11161;18.356209;77.382064
11162;18.40114;77.440274
11163;18.559814;77.415135
11164;18.447129;77.415372
11165;18.380795;77.356965
11166;18.430689;77.361881
11167;18.514153;77.398081
11168;18.409389;77.414985
11169;18.4489;77.415546
11170;18.45838;77.431355
11171;18.495731;77.544704
11172;18.406866;77.554821
11173;18.326775;77.432201
11174;18.496484;77.421024
11175;18.550784;77.568302
11176;18.466277;77.450163
11177;18.401481;77.517267
11178;18.518715;77.475091
11179;18.508611;77.470552
11180;18.397112;77.460238
11181;18.459571;77.37804
11182;18.371765;77.445479
11183;18.374089;77.446123
11184;18.361118;77.439004
11185;18.441476;77.330548
11186;18.423778;77.457491
11187;18.422435;77.433293
11188;18.481732;77.362491
11189;18.531304;77.516975
11190;18.379362;77.461966
11191;18.427736;77.482129
11192;18.343961;77.526497
11193;18.45226;77.510476
11194;18.460214;77.404651
11195;18.483543;77.415646
11196;18.478938;77.434543
11197;18.418919;77.477833
11198;18.456115;77.387101
11199;18.420328;77.388429
11200;18.414725;77.456488
11201;18.519751;77.38516
11202;18.537722;77.421037
11203;18.37899;77.477234
11204;18.432593;77.470679
11205;18.384841;77.394681
11206;18.425017;77.392013
11207;18.419971;77.480268
11208;18.438919;77.349887
11209;18.476639;77.488632
11210;18.586523;77.392715
11211;18.49604;77.479898
11212;18.573304;77.370519
11213;18.497914;77.452619
11214;18.4553;77.449172
11215;18.477444;77.429715
11216;18.48686;77.487092
11217;18.43798;77.397306
11218;18.448225;77.355972
11219;18.465932;77.490428
11220;18.347667;77.49184
11221;18.415008;77.424314
11222;18.512872;77.374365
11223;18.416992;77.501187
11224;18.396668;77.486849
11225;18.486116;77.55673
11226;18.471255;77.409898
11227;18.378839;77.507027
11228;18.388437;77.449471
11229;18.475356;77.468413
11230;18.476011;77.514163
11231;18.471917;77.386109
11232;18.411499;77.459927
11233;18.395572;77.491918
11234;18.375267;77.392586
11235;18.390039;77.428845
11236;18.397981;77.428311
11237;18.501014;77.404634
11238;18.49863;77.458873
11239;18.455559;77.484207
11240;18.423139;77.422412
11241;18.404343;77.554128
11242;18.457099;77.458264
11243;18.511558;77.488374
11244;18.549126;77.384309
11245;18.414676;77.466702
11246;18.411674;77.466133
11247;18.406078;77.535268
11248;18.380006;77.467682
11249;18.394857;77.468739
11250;18.369089;77.524662
11251;18.437608;77.478391
11252;18.493586;77.457919
11253;18.43261;77.435273
11254;18.440083;77.469251
11255;18.420263;77.462036
11256;18.467896;77.386967
11257;18.499719;77.418571
11258;18.46933;77.481605
11259;18.445646;77.418249
11260;18.484661;77.488009
11261;18.483591;77.49652
11262;18.39971;77.324084
11263;18.339982;77.500444
11264;18.437171;77.455123
11265;18.451929;77.4308
11266;18.405401;77.448182
11267;18.43029;77.436733
11268;18.498437;77.400071
11269;18.406442;77.514844
11270;18.485631;77.468782
11271;18.497209;77.408321
11272;18.522915;77.495189
11273;18.52412;77.438053
11274;18.432698;77.510656
11275;18.415258;77.449587
11276;18.383689;77.394477
11277;18.444257;77.437089
11278;18.446551;77.538102
11279;18.417732;77.446211
11280;18.414096;77.493895
11281;18.570216;77.37213
11282;18.45961;77.455837
11283;18.378275;77.464952
11284;18.317607;77.430447
11285;18.428246;77.349067
11286;18.443795;77.445414
11287;18.45836;77.42015
11288;18.49959;77.454911
11289;18.403728;77.423722
11290;18.424183;77.499663
11291;18.427356;77.409227
11292;18.480534;77.580886
11293;18.473459;77.413308
11294;18.460307;77.486964
11295;18.538474;77.435317
11296;18.332728;77.456731
11297;18.469985;77.438817
11298;18.360581;77.448858
11299;18.464038;77.528104
11300;18.438188;77.494851
11301;18.49036;77.527456
11302;18.418195;77.4087
11303;18.539546;77.50919
11304;18.441506;77.464145
11305;18.407159;77.460685
11306;18.463241;77.355141
11307;18.472397;77.507506
11308;18.452476;77.409392
11309;18.540689;77.495018
11310;18.472002;77.412987
11311;18.408215;77.484576
11312;18.519744;77.459357
11313;18.471156;77.464886
11314;18.432671;77.485516
11315;18.554825;77.477261
11316;18.406772;77.353543
11317;18.39035;77.517995
11318;18.437526;77.529916
11319;18.418674;77.42505
11320;18.429957;77.398727
11321;18.490731;77.441696
11322;18.431161;77.513116
11323;18.484756;77.513022
11324;18.494222;77.393108
11325;18.504391;77.434422
11326;18.43209;77.496008
11327;18.410138;77.432021
11328;18.441795;77.407407
11329;18.48078;77.508946
11330;18.499438;77.439233
11331;18.459585;77.459126
11332;18.413203;77.491101
11333;18.442145;77.514786
11334;18.509731;77.449099
11335;18.458376;77.432722
11336;18.481833;77.453407
11337;18.500511;77.431559
11338;18.432871;77.52318
11339;18.524629;77.413964
11340;18.401394;77.397235
11341;18.41154;77.370213
11342;18.53838;77.413549
11343;18.517916;77.395858
11344;18.366483;77.399838
11345;18.427762;77.421536
11346;18.3596;77.447955
11347;18.427634;77.45511
11348;18.4632;77.519298
11349;18.50379;77.396541
11350;18.404505;77.416151
11351;18.305797;77.444134
11352;18.432148;77.50518
11353;18.449363;77.416918
11354;18.441105;77.443979
11355;18.479119;77.508237
11356;18.410282;77.476432
11357;18.482267;77.449131
11358;18.533214;77.425233
11359;18.498295;77.545969
11360;18.406024;77.479335
11361;18.421127;77.478895
11362;18.458139;77.466415
11363;18.455472;77.465575
11364;18.393196;77.497661
11365;18.504639;77.486414
11366;18.395578;77.381227
11367;18.430054;77.47116
11368;18.395593;77.418728
11369;18.470727;77.436363
11370;18.444012;77.404761
11371;18.506258;77.438558
11372;18.429942;77.552575
11373;18.421847;77.520938
11374;18.445432;77.360858
11375;18.444514;77.479681
11376;18.500965;77.512019
11377;18.55195;77.513341
11378;18.427044;77.556544
11379;18.351407;77.477448
11380;18.418951;77.415834
11381;18.467192;77.452738
11382;18.441876;77.477976
11383;18.49384;77.398401
11384;18.478051;77.507537
11385;18.418893;77.458365
11386;18.408044;77.412171
11387;18.449289;77.447971
11388;18.429851;77.394006
11389;18.446026;77.522358
11390;18.364839;77.449788
11391;18.413633;77.524728
11392;18.437908;77.466081
11393;18.454741;77.46503
11394;18.509098;77.468709
11395;18.367299;77.478934
11396;18.398104;77.328962
11397;18.50322;77.506689
11398;18.416994;77.474249
11399;18.459598;77.549068
11400;18.39017;77.49369
11401;18.430518;77.404776
11402;18.384138;77.456292
11403;18.507481;77.399357
11404;18.481629;77.466428
11405;18.471857;77.470197
11406;18.414507;77.314642
11407;18.355893;77.484692
11408;18.424434;77.38063
11409;18.407216;77.374923
11410;18.452623;77.516247
11411;18.382106;77.467266
11412;18.518274;77.401021
11413;18.456248;77.512351
11414;18.489367;77.405375
11415;18.47735;77.444263
11416;18.546185;77.386447
11417;18.425524;77.363217
11418;18.456902;77.401663
11419;18.414997;77.475328
11420;18.528197;77.433111
11421;18.354372;77.420017
11422;18.470558;77.478606
11423;18.455653;77.505501
11424;18.5441;77.464181
11425;18.481976;77.396096
11426;18.363234;77.43005
11427;18.399191;77.402001
11428;18.502864;77.32669
11429;18.516274;77.529993
11430;18.379171;77.410739
11431;18.544731;77.377473
11432;18.473224;77.50948
11433;18.412676;77.489764
11434;18.388262;77.39993
11435;18.382241;77.574047
11436;18.446203;77.535084
11437;18.375582;77.485212
11438;18.47546;77.482609
11439;18.424779;77.43773
11440;18.354188;77.363059
11441;18.472056;77.48038
11442;18.534778;77.422462
11443;18.391136;77.495019
11444;18.466156;77.351116
11445;18.500047;77.506489
